period,respondent,respondent-name,fueltype,type-name,value,value-units
2022-12-23T21,ISNE,ISO New England,WAT,Hydro,1059,megawatthours
2022-12-23T21,ISNE,ISO New England,WND,Wind,745,megawatthours
2022-12-23T21,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,35845,megawatthours
2022-12-23T21,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,35427,megawatthours
2022-12-23T21,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10321,megawatthours
2022-12-23T21,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,940,megawatthours
2022-12-23T21,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,691,megawatthours
2022-12-23T21,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1314,megawatthours
2022-12-23T21,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,19588,megawatthours
2022-12-23T20,ISNE,ISO New England,COL,Coal,106,megawatthours
2022-12-23T20,ISNE,ISO New England,NG,Natural Gas,3309,megawatthours
2022-12-23T20,ISNE,ISO New England,NUC,Nuclear,3365,megawatthours
2022-12-23T20,ISNE,ISO New England,OIL,Petroleum,2388,megawatthours
2022-12-23T20,ISNE,ISO New England,OTH,Other,606,megawatthours
2022-12-23T20,ISNE,ISO New England,SUN,Solar,38,megawatthours
2022-12-23T20,ISNE,ISO New England,WAT,Hydro,945,megawatthours
2022-12-23T20,ISNE,ISO New England,WND,Wind,760,megawatthours
2022-12-23T20,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,35780,megawatthours
2022-12-23T20,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,35665,megawatthours
2022-12-23T20,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10328,megawatthours
2022-12-23T20,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,929,megawatthours
2022-12-23T20,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,829,megawatthours
2022-12-23T20,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1313,megawatthours
2022-12-23T20,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,19538,megawatthours
2022-12-23T19,ISNE,ISO New England,COL,Coal,107,megawatthours
2022-12-23T19,ISNE,ISO New England,NG,Natural Gas,3121,megawatthours
2022-12-23T19,ISNE,ISO New England,NUC,Nuclear,3361,megawatthours
2022-12-23T19,ISNE,ISO New England,OIL,Petroleum,2234,megawatthours
2022-12-23T19,ISNE,ISO New England,OTH,Other,591,megawatthours
2022-12-23T19,ISNE,ISO New England,SUN,Solar,40,megawatthours
2022-12-23T19,ISNE,ISO New England,WAT,Hydro,941,megawatthours
2022-12-23T19,ISNE,ISO New England,WND,Wind,809,megawatthours
2022-12-23T19,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,35741,megawatthours
2022-12-23T19,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,35732,megawatthours
2022-12-23T19,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10311,megawatthours
2022-12-23T19,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,919,megawatthours
2022-12-23T19,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,866,megawatthours
2022-12-23T19,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1334,megawatthours
2022-12-23T19,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,19659,megawatthours
2022-12-23T18,ISNE,ISO New England,COL,Coal,109,megawatthours
2022-12-23T18,ISNE,ISO New England,NG,Natural Gas,3257,megawatthours
2022-12-23T18,ISNE,ISO New England,NUC,Nuclear,3350,megawatthours
2022-12-23T18,ISNE,ISO New England,OIL,Petroleum,2149,megawatthours
2022-12-23T18,ISNE,ISO New England,OTH,Other,559,megawatthours
2022-12-23T18,ISNE,ISO New England,SUN,Solar,23,megawatthours
2022-12-23T18,ISNE,ISO New England,WAT,Hydro,1087,megawatthours
2022-12-23T18,ISNE,ISO New England,WND,Wind,862,megawatthours
2022-12-23T18,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,35728,megawatthours
2022-12-23T18,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,35435,megawatthours
2022-12-23T18,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10302,megawatthours
2022-12-23T18,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1030,megawatthours
2022-12-23T18,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,852,megawatthours
2022-12-23T18,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1330,megawatthours
2022-12-23T18,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,20442,megawatthours
2022-12-23T17,ISNE,ISO New England,COL,Coal,110,megawatthours
2022-12-23T17,ISNE,ISO New England,NG,Natural Gas,3455,megawatthours
2022-12-23T17,ISNE,ISO New England,NUC,Nuclear,3365,megawatthours
2022-12-23T17,ISNE,ISO New England,OIL,Petroleum,1993,megawatthours
2022-12-23T17,ISNE,ISO New England,OTH,Other,554,megawatthours
2022-12-23T17,ISNE,ISO New England,SUN,Solar,32,megawatthours
2022-12-23T17,ISNE,ISO New England,WAT,Hydro,1209,megawatthours
2022-12-23T17,ISNE,ISO New England,WND,Wind,816,megawatthours
2022-12-23T17,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,35751,megawatthours
2022-12-23T17,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,35405,megawatthours
2022-12-23T17,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10304,megawatthours
2022-12-23T17,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1145,megawatthours
2022-12-23T17,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,779,megawatthours
2022-12-23T17,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,2000,megawatthours
2022-12-23T17,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,20189,megawatthours
2022-12-23T16,ISNE,ISO New England,COL,Coal,102,megawatthours
2022-12-23T16,ISNE,ISO New England,NG,Natural Gas,3445,megawatthours
2022-12-23T16,ISNE,ISO New England,NUC,Nuclear,3350,megawatthours
2022-12-23T16,ISNE,ISO New England,OIL,Petroleum,1882,megawatthours
2022-12-23T16,ISNE,ISO New England,OTH,Other,547,megawatthours
2022-12-23T16,ISNE,ISO New England,SUN,Solar,38,megawatthours
2022-12-23T16,ISNE,ISO New England,WAT,Hydro,1146,megawatthours
2022-12-23T16,ISNE,ISO New England,WND,Wind,786,megawatthours
2022-12-23T16,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,35710,megawatthours
2022-12-23T16,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,35002,megawatthours
2022-12-23T16,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10235,megawatthours
2022-12-23T16,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1162,megawatthours
2022-12-23T16,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,629,megawatthours
2022-12-23T16,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,2289,megawatthours
2022-12-23T16,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,20131,megawatthours
2022-12-23T15,ISNE,ISO New England,COL,Coal,83,megawatthours
2022-12-23T15,ISNE,ISO New England,NG,Natural Gas,4423,megawatthours
2022-12-23T15,ISNE,ISO New England,NUC,Nuclear,3359,megawatthours
2022-12-23T15,ISNE,ISO New England,OIL,Petroleum,1169,megawatthours
2022-12-23T15,ISNE,ISO New England,OTH,Other,550,megawatthours
2022-12-23T15,ISNE,ISO New England,SUN,Solar,24,megawatthours
2022-12-23T15,ISNE,ISO New England,WAT,Hydro,1051,megawatthours
2022-12-23T15,ISNE,ISO New England,WND,Wind,781,megawatthours
2022-12-23T15,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,35589,megawatthours
2022-12-23T15,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,33952,megawatthours
2022-12-23T15,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10186,megawatthours
2022-12-23T15,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1297,megawatthours
2022-12-23T15,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,328,megawatthours
2022-12-23T15,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,2678,megawatthours
2022-12-23T15,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,20100,megawatthours
2022-12-23T14,ISNE,ISO New England,COL,Coal,85,megawatthours
2022-12-23T14,ISNE,ISO New England,NG,Natural Gas,4415,megawatthours
2022-12-23T14,ISNE,ISO New England,NUC,Nuclear,3361,megawatthours
2022-12-23T14,ISNE,ISO New England,OIL,Petroleum,753,megawatthours
2022-12-23T14,ISNE,ISO New England,OTH,Other,548,megawatthours
2022-12-23T14,ISNE,ISO New England,SUN,Solar,7,megawatthours
2022-12-23T14,ISNE,ISO New England,WAT,Hydro,894,megawatthours
2022-12-23T14,ISNE,ISO New England,WND,Wind,839,megawatthours
2022-12-23T14,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,35083,megawatthours
2022-12-23T14,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,34539,megawatthours
2022-12-23T14,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10115,megawatthours
2022-12-23T14,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1311,megawatthours
2022-12-23T14,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,30,megawatthours
2022-12-23T14,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,2665,megawatthours
2022-12-23T14,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,20412,megawatthours
2022-12-23T13,ISNE,ISO New England,COL,Coal,82,megawatthours
2022-12-23T13,ISNE,ISO New England,NG,Natural Gas,4231,megawatthours
2022-12-23T13,ISNE,ISO New England,NUC,Nuclear,3370,megawatthours
2022-12-23T13,ISNE,ISO New England,OIL,Petroleum,296,megawatthours
2022-12-23T13,ISNE,ISO New England,OTH,Other,561,megawatthours
2022-12-23T13,ISNE,ISO New England,SUN,Solar,0,megawatthours
2022-12-23T13,ISNE,ISO New England,WAT,Hydro,914,megawatthours
2022-12-23T13,ISNE,ISO New England,WND,Wind,865,megawatthours
2022-12-23T13,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,33347,megawatthours
2022-12-23T13,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,34154,megawatthours
2022-12-23T13,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10170,megawatthours
2022-12-23T13,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1163,megawatthours
2022-12-23T13,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2022-12-23T13,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,2004,megawatthours
2022-12-23T13,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,19980,megawatthours
2022-12-23T12,ISNE,ISO New England,COL,Coal,89,megawatthours
2022-12-23T12,ISNE,ISO New England,NG,Natural Gas,3391,megawatthours
2022-12-23T12,ISNE,ISO New England,NUC,Nuclear,3354,megawatthours
2022-12-23T12,ISNE,ISO New England,OIL,Petroleum,170,megawatthours
2022-12-23T12,ISNE,ISO New England,OTH,Other,575,megawatthours
2022-12-23T12,ISNE,ISO New England,SUN,Solar,0,megawatthours
2022-12-23T12,ISNE,ISO New England,WAT,Hydro,897,megawatthours
2022-12-23T12,ISNE,ISO New England,WND,Wind,799,megawatthours
2022-12-23T12,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,32069,megawatthours
2022-12-23T12,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,31472,megawatthours
2022-12-23T12,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10030,megawatthours
2022-12-23T12,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1126,megawatthours
2022-12-23T12,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2022-12-23T12,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1238,megawatthours
2022-12-23T12,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,20651,megawatthours
2022-12-23T11,ISNE,ISO New England,COL,Coal,70,megawatthours
2022-12-23T11,ISNE,ISO New England,NG,Natural Gas,3366,megawatthours
2022-12-23T11,ISNE,ISO New England,NUC,Nuclear,3355,megawatthours
2022-12-23T11,ISNE,ISO New England,OIL,Petroleum,97,megawatthours
2022-12-23T11,ISNE,ISO New England,OTH,Other,628,megawatthours
2022-12-23T11,ISNE,ISO New England,SUN,Solar,0,megawatthours
2022-12-23T11,ISNE,ISO New England,WAT,Hydro,908,megawatthours
2022-12-23T11,ISNE,ISO New England,WND,Wind,895,megawatthours
2022-12-23T11,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,31232,megawatthours
2022-12-23T11,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,28909,megawatthours
2022-12-23T11,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10041,megawatthours
2022-12-23T11,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1093,megawatthours
2022-12-23T11,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2022-12-23T11,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1124,megawatthours
2022-12-23T11,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,20846,megawatthours
2022-12-23T10,ISNE,ISO New England,COL,Coal,37,megawatthours
2022-12-23T10,ISNE,ISO New England,NG,Natural Gas,3192,megawatthours
2022-12-23T10,ISNE,ISO New England,NUC,Nuclear,3360,megawatthours
2022-12-23T10,ISNE,ISO New England,OIL,Petroleum,22,megawatthours
2022-12-23T10,ISNE,ISO New England,OTH,Other,630,megawatthours
2022-12-23T10,ISNE,ISO New England,SUN,Solar,0,megawatthours
2022-12-23T10,ISNE,ISO New England,WAT,Hydro,859,megawatthours
2022-12-23T10,ISNE,ISO New England,WND,Wind,901,megawatthours
2022-12-23T10,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,30903,megawatthours
2022-12-23T10,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,26583,megawatthours
2022-12-23T10,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10039,megawatthours
2022-12-23T10,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1079,megawatthours
2022-12-23T10,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2022-12-23T10,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1122,megawatthours
2022-12-23T10,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,20983,megawatthours
2022-12-23T09,ISNE,ISO New England,COL,Coal,1,megawatthours
2022-12-23T09,ISNE,ISO New England,NG,Natural Gas,3075,megawatthours
2022-12-23T09,ISNE,ISO New England,NUC,Nuclear,3360,megawatthours
2022-12-23T09,ISNE,ISO New England,OIL,Petroleum,4,megawatthours
2022-12-23T09,ISNE,ISO New England,OTH,Other,629,megawatthours
2022-12-23T09,ISNE,ISO New England,SUN,Solar,0,megawatthours
2022-12-23T09,ISNE,ISO New England,WAT,Hydro,844,megawatthours
2022-12-23T09,ISNE,ISO New England,WND,Wind,893,megawatthours
2022-12-23T09,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,30371,megawatthours
2022-12-23T09,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,26169,megawatthours
2022-12-23T09,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10053,megawatthours
2022-12-23T09,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1078,megawatthours
2022-12-23T09,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2022-12-23T09,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1116,megawatthours
2022-12-23T09,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,20850,megawatthours
2022-12-23T08,ISNE,ISO New England,COL,Coal,1,megawatthours
2022-12-23T08,ISNE,ISO New England,NG,Natural Gas,3117,megawatthours
2022-12-23T08,ISNE,ISO New England,NUC,Nuclear,3348,megawatthours
2022-12-23T08,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2022-12-23T08,ISNE,ISO New England,OTH,Other,629,megawatthours
2022-12-23T08,ISNE,ISO New England,SUN,Solar,0,megawatthours
2022-12-23T08,ISNE,ISO New England,WAT,Hydro,835,megawatthours
2022-12-23T08,ISNE,ISO New England,WND,Wind,891,megawatthours
2022-12-23T08,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,30086,megawatthours
2022-12-23T08,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,27234,megawatthours
2022-12-23T08,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,10054,megawatthours
2022-12-23T08,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1083,megawatthours
2022-12-23T08,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2022-12-23T08,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1120,megawatthours
2022-12-23T08,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,20308,megawatthours
2022-12-23T07,ISNE,ISO New England,COL,Coal,2,megawatthours
2022-12-23T07,ISNE,ISO New England,NG,Natural Gas,3608,megawatthours
2022-12-23T07,ISNE,ISO New England,NUC,Nuclear,3347,megawatthours
2022-12-23T07,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2022-12-23T07,ISNE,ISO New England,OTH,Other,636,megawatthours
2022-12-23T07,ISNE,ISO New England,SUN,Solar,0,megawatthours
2022-12-23T07,ISNE,ISO New England,WAT,Hydro,836,megawatthours
2022-12-23T07,ISNE,ISO New England,WND,Wind,888,megawatthours
2022-12-23T07,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,30435,megawatthours
2022-12-23T07,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,27305,megawatthours
2022-12-23T07,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,9956,megawatthours
2022-12-23T07,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1129,megawatthours
2022-12-23T07,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2022-12-23T07,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1115,megawatthours
2022-12-23T07,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,19911,megawatthours
2022-12-23T06,ISNE,ISO New England,COL,Coal,0,megawatthours
2022-12-23T06,ISNE,ISO New England,NG,Natural Gas,4131,megawatthours
2022-12-23T06,ISNE,ISO New England,NUC,Nuclear,3354,megawatthours
2022-12-23T06,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2022-12-23T06,ISNE,ISO New England,OTH,Other,645,megawatthours
2022-12-23T06,ISNE,ISO New England,SUN,Solar,0,megawatthours
2022-12-23T06,ISNE,ISO New England,WAT,Hydro,845,megawatthours
2022-12-23T06,ISNE,ISO New England,WND,Wind,882,megawatthours
2022-12-23T06,MISO,"Midcontinent Independent System Operator, Inc.",COL,Coal,32223,megawatthours
2022-12-23T06,MISO,"Midcontinent Independent System Operator, Inc.",NG,Natural Gas,28127,megawatthours
2022-12-23T06,MISO,"Midcontinent Independent System Operator, Inc.",NUC,Nuclear,9782,megawatthours
2022-12-23T06,MISO,"Midcontinent Independent System Operator, Inc.",OTH,Other,1157,megawatthours
2022-12-23T06,MISO,"Midcontinent Independent System Operator, Inc.",SUN,Solar,0,megawatthours
2022-12-23T06,MISO,"Midcontinent Independent System Operator, Inc.",WAT,Hydro,1117,megawatthours
2022-12-23T06,MISO,"Midcontinent Independent System Operator, Inc.",WND,Wind,19875,megawatthours
2022-12-23T05,ISNE,ISO New England,COL,Coal,0,megawatthours
2022-12-23T05,ISNE,ISO New England,NG,Natural Gas,4597,megawatthours
2022-12-23T05,ISNE,ISO New England,NUC,Nuclear,3350,megawatthours
2022-12-23T05,ISNE,ISO New England,OIL,Petroleum,0,megawatthours
2022-12-23T05,ISNE,ISO New England,OTH,Other,640,megawatthours
2022-12-23T05,ISNE,ISO New England,SUN,Solar,0,megawatthours
