period,subba,subba-name,parent,parent-name,timezone,value,value-units
2025-01-25,4008,Northeast Mass.,ISNE,ISO New England,Pacific,72656,megawatthours
2025-01-25,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,265511,megawatthours
2025-01-25,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,266420,megawatthours
2025-01-25,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,267522,megawatthours
2025-01-25,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,265511,megawatthours
2025-01-25,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,264632,megawatthours
2025-01-24,4008,Northeast Mass.,ISNE,ISO New England,Arizona,76741,megawatthours
2025-01-24,4008,Northeast Mass.,ISNE,ISO New England,Central,76758,megawatthours
2025-01-24,4008,Northeast Mass.,ISNE,ISO New England,Eastern,76782,megawatthours
2025-01-24,4008,Northeast Mass.,ISNE,ISO New England,Mountain,76741,megawatthours
2025-01-24,4008,Northeast Mass.,ISNE,ISO New England,Pacific,76720,megawatthours
2025-01-24,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,305190,megawatthours
2025-01-24,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,305745,megawatthours
2025-01-24,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,306156,megawatthours
2025-01-24,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,305190,megawatthours
2025-01-24,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,304561,megawatthours
2025-01-23,4008,Northeast Mass.,ISNE,ISO New England,Arizona,79070,megawatthours
2025-01-23,4008,Northeast Mass.,ISNE,ISO New England,Central,79189,megawatthours
2025-01-23,4008,Northeast Mass.,ISNE,ISO New England,Eastern,79313,megawatthours
2025-01-23,4008,Northeast Mass.,ISNE,ISO New England,Mountain,79070,megawatthours
2025-01-23,4008,Northeast Mass.,ISNE,ISO New England,Pacific,78973,megawatthours
2025-01-23,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,302485,megawatthours
2025-01-23,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,302093,megawatthours
2025-01-23,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,301796,megawatthours
2025-01-23,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,302485,megawatthours
2025-01-23,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,302951,megawatthours
2025-01-22,4008,Northeast Mass.,ISNE,ISO New England,Arizona,82789,megawatthours
2025-01-22,4008,Northeast Mass.,ISNE,ISO New England,Central,82827,megawatthours
2025-01-22,4008,Northeast Mass.,ISNE,ISO New England,Eastern,82838,megawatthours
2025-01-22,4008,Northeast Mass.,ISNE,ISO New England,Mountain,82789,megawatthours
2025-01-22,4008,Northeast Mass.,ISNE,ISO New England,Pacific,82714,megawatthours
2025-01-22,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,322930,megawatthours
2025-01-22,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,324441,megawatthours
2025-01-22,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,325933,megawatthours
2025-01-22,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,322930,megawatthours
2025-01-22,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,321420,megawatthours
2025-01-21,4008,Northeast Mass.,ISNE,ISO New England,Arizona,82599,megawatthours
2025-01-21,4008,Northeast Mass.,ISNE,ISO New England,Central,82506,megawatthours
2025-01-21,4008,Northeast Mass.,ISNE,ISO New England,Eastern,82424,megawatthours
2025-01-21,4008,Northeast Mass.,ISNE,ISO New England,Mountain,82599,megawatthours
2025-01-21,4008,Northeast Mass.,ISNE,ISO New England,Pacific,82695,megawatthours
2025-01-21,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,334430,megawatthours
2025-01-21,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,333983,megawatthours
2025-01-21,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,333422,megawatthours
2025-01-21,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,334430,megawatthours
2025-01-21,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,334835,megawatthours
2025-01-20,4008,Northeast Mass.,ISNE,ISO New England,Arizona,75904,megawatthours
2025-01-20,4008,Northeast Mass.,ISNE,ISO New England,Central,75540,megawatthours
2025-01-20,4008,Northeast Mass.,ISNE,ISO New England,Eastern,75167,megawatthours
2025-01-20,4008,Northeast Mass.,ISNE,ISO New England,Mountain,75904,megawatthours
2025-01-20,4008,Northeast Mass.,ISNE,ISO New England,Pacific,76260,megawatthours
2025-01-20,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,317037,megawatthours
2025-01-20,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,316488,megawatthours
2025-01-20,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,315912,megawatthours
2025-01-20,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,317037,megawatthours
2025-01-20,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,317535,megawatthours
2025-01-19,4008,Northeast Mass.,ISNE,ISO New England,Arizona,63127,megawatthours
2025-01-19,4008,Northeast Mass.,ISNE,ISO New England,Central,62957,megawatthours
2025-01-19,4008,Northeast Mass.,ISNE,ISO New England,Eastern,62816,megawatthours
2025-01-19,4008,Northeast Mass.,ISNE,ISO New England,Mountain,63127,megawatthours
2025-01-19,4008,Northeast Mass.,ISNE,ISO New England,Pacific,63338,megawatthours
2025-01-19,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,283012,megawatthours
2025-01-19,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,281853,megawatthours
2025-01-19,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,280683,megawatthours
2025-01-19,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,283012,megawatthours
2025-01-19,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,284132,megawatthours
2025-01-18,4008,Northeast Mass.,ISNE,ISO New England,Arizona,65328,megawatthours
2025-01-18,4008,Northeast Mass.,ISNE,ISO New England,Central,65548,megawatthours
2025-01-18,4008,Northeast Mass.,ISNE,ISO New England,Eastern,65776,megawatthours
2025-01-18,4008,Northeast Mass.,ISNE,ISO New England,Mountain,65328,megawatthours
2025-01-18,4008,Northeast Mass.,ISNE,ISO New England,Pacific,65118,megawatthours
2025-01-18,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,255191,megawatthours
2025-01-18,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,254050,megawatthours
2025-01-18,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,253044,megawatthours
2025-01-18,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,255191,megawatthours
2025-01-18,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,256422,megawatthours
2025-01-17,4008,Northeast Mass.,ISNE,ISO New England,Arizona,71760,megawatthours
2025-01-17,4008,Northeast Mass.,ISNE,ISO New England,Central,71827,megawatthours
2025-01-17,4008,Northeast Mass.,ISNE,ISO New England,Eastern,71872,megawatthours
2025-01-17,4008,Northeast Mass.,ISNE,ISO New England,Mountain,71760,megawatthours
2025-01-17,4008,Northeast Mass.,ISNE,ISO New England,Pacific,71665,megawatthours
2025-01-17,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,264577,megawatthours
2025-01-17,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,265205,megawatthours
2025-01-17,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,265801,megawatthours
2025-01-17,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,264577,megawatthours
2025-01-17,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,263977,megawatthours
2025-01-16,4008,Northeast Mass.,ISNE,ISO New England,Arizona,75323,megawatthours
2025-01-16,4008,Northeast Mass.,ISNE,ISO New England,Central,75431,megawatthours
2025-01-16,4008,Northeast Mass.,ISNE,ISO New England,Eastern,75537,megawatthours
2025-01-16,4008,Northeast Mass.,ISNE,ISO New England,Mountain,75323,megawatthours
2025-01-16,4008,Northeast Mass.,ISNE,ISO New England,Pacific,75208,megawatthours
2025-01-16,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,285364,megawatthours
2025-01-16,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,286477,megawatthours
2025-01-16,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,287638,megawatthours
2025-01-16,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,285364,megawatthours
2025-01-16,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,284313,megawatthours
2025-01-15,4008,Northeast Mass.,ISNE,ISO New England,Arizona,74917,megawatthours
2025-01-15,4008,Northeast Mass.,ISNE,ISO New England,Central,74843,megawatthours
2025-01-15,4008,Northeast Mass.,ISNE,ISO New England,Eastern,74782,megawatthours
2025-01-15,4008,Northeast Mass.,ISNE,ISO New England,Mountain,74917,megawatthours
2025-01-15,4008,Northeast Mass.,ISNE,ISO New England,Pacific,75001,megawatthours
2025-01-15,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,305293,megawatthours
2025-01-15,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,305474,megawatthours
2025-01-15,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,305594,megawatthours
2025-01-15,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,305293,megawatthours
2025-01-15,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,304977,megawatthours
2025-01-14,4008,Northeast Mass.,ISNE,ISO New England,Arizona,72223,megawatthours
2025-01-14,4008,Northeast Mass.,ISNE,ISO New England,Central,72043,megawatthours
2025-01-14,4008,Northeast Mass.,ISNE,ISO New England,Eastern,71856,megawatthours
2025-01-14,4008,Northeast Mass.,ISNE,ISO New England,Mountain,72223,megawatthours
2025-01-14,4008,Northeast Mass.,ISNE,ISO New England,Pacific,72402,megawatthours
2025-01-14,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,300385,megawatthours
2025-01-14,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,300102,megawatthours
2025-01-14,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,299894,megawatthours
2025-01-14,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,300385,megawatthours
2025-01-14,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,300744,megawatthours
2025-01-13,4008,Northeast Mass.,ISNE,ISO New England,Arizona,71130,megawatthours
2025-01-13,4008,Northeast Mass.,ISNE,ISO New England,Central,71147,megawatthours
2025-01-13,4008,Northeast Mass.,ISNE,ISO New England,Eastern,71171,megawatthours
2025-01-13,4008,Northeast Mass.,ISNE,ISO New England,Mountain,71130,megawatthours
2025-01-13,4008,Northeast Mass.,ISNE,ISO New England,Pacific,71115,megawatthours
2025-01-13,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,295256,megawatthours
2025-01-13,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,294519,megawatthours
2025-01-13,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,293519,megawatthours
2025-01-13,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,295256,megawatthours
2025-01-13,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,295878,megawatthours
2025-01-12,4008,Northeast Mass.,ISNE,ISO New England,Arizona,68463,megawatthours
2025-01-12,4008,Northeast Mass.,ISNE,ISO New England,Central,68582,megawatthours
2025-01-12,4008,Northeast Mass.,ISNE,ISO New England,Eastern,68700,megawatthours
2025-01-12,4008,Northeast Mass.,ISNE,ISO New England,Mountain,68463,megawatthours
2025-01-12,4008,Northeast Mass.,ISNE,ISO New England,Pacific,68347,megawatthours
2025-01-12,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,258018,megawatthours
2025-01-12,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,257450,megawatthours
2025-01-12,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,257027,megawatthours
2025-01-12,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,258018,megawatthours
2025-01-12,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,258721,megawatthours
2025-01-11,4008,Northeast Mass.,ISNE,ISO New England,Arizona,69911,megawatthours
2025-01-11,4008,Northeast Mass.,ISNE,ISO New England,Central,69807,megawatthours
2025-01-11,4008,Northeast Mass.,ISNE,ISO New England,Eastern,69716,megawatthours
2025-01-11,4008,Northeast Mass.,ISNE,ISO New England,Mountain,69911,megawatthours
2025-01-11,4008,Northeast Mass.,ISNE,ISO New England,Pacific,70030,megawatthours
2025-01-11,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,256397,megawatthours
2025-01-11,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,256741,megawatthours
2025-01-11,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,257147,megawatthours
2025-01-11,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,256397,megawatthours
2025-01-11,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,256038,megawatthours
2025-01-10,4008,Northeast Mass.,ISNE,ISO New England,Arizona,72300,megawatthours
2025-01-10,4008,Northeast Mass.,ISNE,ISO New England,Central,72570,megawatthours
2025-01-10,4008,Northeast Mass.,ISNE,ISO New England,Eastern,72839,megawatthours
2025-01-10,4008,Northeast Mass.,ISNE,ISO New England,Mountain,72300,megawatthours
2025-01-10,4008,Northeast Mass.,ISNE,ISO New England,Pacific,72024,megawatthours
2025-01-10,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,284219,megawatthours
2025-01-10,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,284750,megawatthours
2025-01-10,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,285306,megawatthours
2025-01-10,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,284219,megawatthours
2025-01-10,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,283730,megawatthours
2025-01-09,4008,Northeast Mass.,ISNE,ISO New England,Arizona,79332,megawatthours
2025-01-09,4008,Northeast Mass.,ISNE,ISO New England,Central,79417,megawatthours
2025-01-09,4008,Northeast Mass.,ISNE,ISO New England,Eastern,79492,megawatthours
2025-01-09,4008,Northeast Mass.,ISNE,ISO New England,Mountain,79332,megawatthours
2025-01-09,4008,Northeast Mass.,ISNE,ISO New England,Pacific,79245,megawatthours
2025-01-09,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,288595,megawatthours
2025-01-09,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,288778,megawatthours
2025-01-09,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,288927,megawatthours
2025-01-09,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,288595,megawatthours
2025-01-09,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,288324,megawatthours
2025-01-08,4008,Northeast Mass.,ISNE,ISO New England,Arizona,77703,megawatthours
2025-01-08,4008,Northeast Mass.,ISNE,ISO New England,Central,77617,megawatthours
2025-01-08,4008,Northeast Mass.,ISNE,ISO New England,Eastern,77537,megawatthours
2025-01-08,4008,Northeast Mass.,ISNE,ISO New England,Mountain,77703,megawatthours
2025-01-08,4008,Northeast Mass.,ISNE,ISO New England,Pacific,77776,megawatthours
2025-01-08,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,290196,megawatthours
2025-01-08,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,290066,megawatthours
2025-01-08,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,289924,megawatthours
2025-01-08,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,290196,megawatthours
2025-01-08,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,290356,megawatthours
2025-01-07,4008,Northeast Mass.,ISNE,ISO New England,Arizona,78652,megawatthours
2025-01-07,4008,Northeast Mass.,ISNE,ISO New England,Central,78683,megawatthours
2025-01-07,4008,Northeast Mass.,ISNE,ISO New England,Eastern,78693,megawatthours
2025-01-07,4008,Northeast Mass.,ISNE,ISO New England,Mountain,78652,megawatthours
2025-01-07,4008,Northeast Mass.,ISNE,ISO New England,Pacific,78616,megawatthours
2025-01-07,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,286925,megawatthours
2025-01-07,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,286764,megawatthours
2025-01-07,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,286643,megawatthours
2025-01-07,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,286925,megawatthours
2025-01-07,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,287090,megawatthours
2025-01-06,4008,Northeast Mass.,ISNE,ISO New England,Arizona,78142,megawatthours
2025-01-06,4008,Northeast Mass.,ISNE,ISO New England,Central,78002,megawatthours
2025-01-06,4008,Northeast Mass.,ISNE,ISO New England,Eastern,77856,megawatthours
2025-01-06,4008,Northeast Mass.,ISNE,ISO New England,Mountain,78142,megawatthours
2025-01-06,4008,Northeast Mass.,ISNE,ISO New England,Pacific,78279,megawatthours
2025-01-06,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,288606,megawatthours
2025-01-06,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,288350,megawatthours
2025-01-06,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,287952,megawatthours
2025-01-06,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,288606,megawatthours
2025-01-06,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,288784,megawatthours
2025-01-05,4008,Northeast Mass.,ISNE,ISO New England,Arizona,69156,megawatthours
2025-01-05,4008,Northeast Mass.,ISNE,ISO New England,Central,69005,megawatthours
2025-01-05,4008,Northeast Mass.,ISNE,ISO New England,Eastern,68882,megawatthours
2025-01-05,4008,Northeast Mass.,ISNE,ISO New England,Mountain,69156,megawatthours
2025-01-05,4008,Northeast Mass.,ISNE,ISO New England,Pacific,69332,megawatthours
2025-01-05,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,269408,megawatthours
2025-01-05,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Central,269564,megawatthours
2025-01-05,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Eastern,269840,megawatthours
2025-01-05,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Mountain,269408,megawatthours
2025-01-05,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Pacific,269292,megawatthours
2025-01-04,4008,Northeast Mass.,ISNE,ISO New England,Arizona,67523,megawatthours
2025-01-04,4008,Northeast Mass.,ISNE,ISO New England,Central,67489,megawatthours
2025-01-04,4008,Northeast Mass.,ISNE,ISO New England,Eastern,67444,megawatthours
2025-01-04,4008,Northeast Mass.,ISNE,ISO New England,Mountain,67523,megawatthours
2025-01-04,4008,Northeast Mass.,ISNE,ISO New England,Pacific,67550,megawatthours
2025-01-04,CE,Commonwealth Edison zone,PJM,"PJM Interconnection, LLC",Arizona,269649,megawatthours
