period,respondent,respondent-name,fueltype,type-name,value,value-units,date,city,electricity_demand_mw
2025-12-31T01,ISNE,ISO New England,SUN,Solar,11,megawatthours,2025-12-31,Boston,11
2025-12-31T01,ISNE,ISO New England,WAT,Hydro,898,megawatthours,2025-12-31,Boston,898
2025-12-31T01,ISNE,ISO New England,WND,Wind,1183,megawatthours,2025-12-31,Boston,1183
2025-12-31T01,PJM,"PJM Interconnection, LLC",COL,Coal,23901,megawatthours,2025-12-31,Chicago,23901
2025-12-31T01,PJM,"PJM Interconnection, LLC",NG,Natural Gas,52274,megawatthours,2025-12-31,Chicago,52274
2025-12-31T01,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32056,megawatthours,2025-12-31,Chicago,32056
2025-12-31T01,PJM,"PJM Interconnection, LLC",OIL,Petroleum,382,megawatthours,2025-12-31,Chicago,382
2025-12-31T01,PJM,"PJM Interconnection, LLC",OTH,Other,2387,megawatthours,2025-12-31,Chicago,2387
2025-12-31T01,PJM,"PJM Interconnection, LLC",SUN,Solar,11,megawatthours,2025-12-31,Chicago,11
2025-12-31T01,PJM,"PJM Interconnection, LLC",WAT,Hydro,4525,megawatthours,2025-12-31,Chicago,4525
2025-12-31T01,PJM,"PJM Interconnection, LLC",WND,Wind,5804,megawatthours,2025-12-31,Chicago,5804
2025-12-31T00,ISNE,ISO New England,BAT,Battery storage,116,megawatthours,2025-12-31,Boston,116
2025-12-31T00,ISNE,ISO New England,COL,Coal,8,megawatthours,2025-12-31,Boston,8
2025-12-31T00,ISNE,ISO New England,NG,Natural Gas,9440,megawatthours,2025-12-31,Boston,9440
2025-12-31T00,ISNE,ISO New England,NUC,Nuclear,3380,megawatthours,2025-12-31,Boston,3380
2025-12-31T00,ISNE,ISO New England,OIL,Petroleum,102,megawatthours,2025-12-31,Boston,102
2025-12-31T00,ISNE,ISO New England,OTH,Other,553,megawatthours,2025-12-31,Boston,553
2025-12-31T00,ISNE,ISO New England,PS,Pumped storage,1174,megawatthours,2025-12-31,Boston,1174
2025-12-31T00,ISNE,ISO New England,SNB,Solar with integrated battery storage,7,megawatthours,2025-12-31,Boston,7
2025-12-31T00,ISNE,ISO New England,SUN,Solar,12,megawatthours,2025-12-31,Boston,12
2025-12-31T00,ISNE,ISO New England,WAT,Hydro,1002,megawatthours,2025-12-31,Boston,1002
2025-12-31T00,ISNE,ISO New England,WND,Wind,1185,megawatthours,2025-12-31,Boston,1185
2025-12-31T00,PJM,"PJM Interconnection, LLC",COL,Coal,23739,megawatthours,2025-12-31,Chicago,23739
2025-12-31T00,PJM,"PJM Interconnection, LLC",NG,Natural Gas,52514,megawatthours,2025-12-31,Chicago,52514
2025-12-31T00,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32055,megawatthours,2025-12-31,Chicago,32055
2025-12-31T00,PJM,"PJM Interconnection, LLC",OIL,Petroleum,434,megawatthours,2025-12-31,Chicago,434
2025-12-31T00,PJM,"PJM Interconnection, LLC",OTH,Other,2378,megawatthours,2025-12-31,Chicago,2378
2025-12-31T00,PJM,"PJM Interconnection, LLC",SUN,Solar,27,megawatthours,2025-12-31,Chicago,27
2025-12-31T00,PJM,"PJM Interconnection, LLC",WAT,Hydro,4746,megawatthours,2025-12-31,Chicago,4746
2025-12-31T00,PJM,"PJM Interconnection, LLC",WND,Wind,5444,megawatthours,2025-12-31,Chicago,5444
2025-12-30T23,ISNE,ISO New England,BAT,Battery storage,118,megawatthours,2025-12-30,Boston,118
2025-12-30T23,ISNE,ISO New England,COL,Coal,10,megawatthours,2025-12-30,Boston,10
2025-12-30T23,ISNE,ISO New England,NG,Natural Gas,9365,megawatthours,2025-12-30,Boston,9365
2025-12-30T23,ISNE,ISO New England,NUC,Nuclear,3394,megawatthours,2025-12-30,Boston,3394
2025-12-30T23,ISNE,ISO New England,OIL,Petroleum,102,megawatthours,2025-12-30,Boston,102
2025-12-30T23,ISNE,ISO New England,OTH,Other,557,megawatthours,2025-12-30,Boston,557
2025-12-30T23,ISNE,ISO New England,PS,Pumped storage,1502,megawatthours,2025-12-30,Boston,1502
2025-12-30T23,ISNE,ISO New England,SNB,Solar with integrated battery storage,5,megawatthours,2025-12-30,Boston,5
2025-12-30T23,ISNE,ISO New England,SUN,Solar,12,megawatthours,2025-12-30,Boston,12
2025-12-30T23,ISNE,ISO New England,WAT,Hydro,963,megawatthours,2025-12-30,Boston,963
2025-12-30T23,ISNE,ISO New England,WND,Wind,1231,megawatthours,2025-12-30,Boston,1231
2025-12-30T23,PJM,"PJM Interconnection, LLC",COL,Coal,23775,megawatthours,2025-12-30,Chicago,23775
2025-12-30T23,PJM,"PJM Interconnection, LLC",NG,Natural Gas,51726,megawatthours,2025-12-30,Chicago,51726
2025-12-30T23,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32060,megawatthours,2025-12-30,Chicago,32060
2025-12-30T23,PJM,"PJM Interconnection, LLC",OIL,Petroleum,374,megawatthours,2025-12-30,Chicago,374
2025-12-30T23,PJM,"PJM Interconnection, LLC",OTH,Other,2239,megawatthours,2025-12-30,Chicago,2239
2025-12-30T23,PJM,"PJM Interconnection, LLC",SUN,Solar,73,megawatthours,2025-12-30,Chicago,73
2025-12-30T23,PJM,"PJM Interconnection, LLC",WAT,Hydro,4568,megawatthours,2025-12-30,Chicago,4568
2025-12-30T23,PJM,"PJM Interconnection, LLC",WND,Wind,5346,megawatthours,2025-12-30,Chicago,5346
2025-12-30T22,ISNE,ISO New England,BAT,Battery storage,22,megawatthours,2025-12-30,Boston,22
2025-12-30T22,ISNE,ISO New England,COL,Coal,10,megawatthours,2025-12-30,Boston,10
2025-12-30T22,ISNE,ISO New England,NG,Natural Gas,9094,megawatthours,2025-12-30,Boston,9094
2025-12-30T22,ISNE,ISO New England,NUC,Nuclear,3401,megawatthours,2025-12-30,Boston,3401
2025-12-30T22,ISNE,ISO New England,OIL,Petroleum,102,megawatthours,2025-12-30,Boston,102
2025-12-30T22,ISNE,ISO New England,OTH,Other,560,megawatthours,2025-12-30,Boston,560
2025-12-30T22,ISNE,ISO New England,PS,Pumped storage,1056,megawatthours,2025-12-30,Boston,1056
2025-12-30T22,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours,2025-12-30,Boston,0
2025-12-30T22,ISNE,ISO New England,SUN,Solar,17,megawatthours,2025-12-30,Boston,17
2025-12-30T22,ISNE,ISO New England,WAT,Hydro,858,megawatthours,2025-12-30,Boston,858
2025-12-30T22,ISNE,ISO New England,WND,Wind,1253,megawatthours,2025-12-30,Boston,1253
2025-12-30T22,PJM,"PJM Interconnection, LLC",COL,Coal,23563,megawatthours,2025-12-30,Chicago,23563
2025-12-30T22,PJM,"PJM Interconnection, LLC",NG,Natural Gas,48417,megawatthours,2025-12-30,Chicago,48417
2025-12-30T22,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32055,megawatthours,2025-12-30,Chicago,32055
2025-12-30T22,PJM,"PJM Interconnection, LLC",OIL,Petroleum,222,megawatthours,2025-12-30,Chicago,222
2025-12-30T22,PJM,"PJM Interconnection, LLC",OTH,Other,2038,megawatthours,2025-12-30,Chicago,2038
2025-12-30T22,PJM,"PJM Interconnection, LLC",SUN,Solar,1380,megawatthours,2025-12-30,Chicago,1380
2025-12-30T22,PJM,"PJM Interconnection, LLC",WAT,Hydro,2681,megawatthours,2025-12-30,Chicago,2681
2025-12-30T22,PJM,"PJM Interconnection, LLC",WND,Wind,5079,megawatthours,2025-12-30,Chicago,5079
2025-12-30T21,ISNE,ISO New England,BAT,Battery storage,15,megawatthours,2025-12-30,Boston,15
2025-12-30T21,ISNE,ISO New England,COL,Coal,6,megawatthours,2025-12-30,Boston,6
2025-12-30T21,ISNE,ISO New England,NG,Natural Gas,8944,megawatthours,2025-12-30,Boston,8944
2025-12-30T21,ISNE,ISO New England,NUC,Nuclear,3396,megawatthours,2025-12-30,Boston,3396
2025-12-30T21,ISNE,ISO New England,OIL,Petroleum,105,megawatthours,2025-12-30,Boston,105
2025-12-30T21,ISNE,ISO New England,OTH,Other,554,megawatthours,2025-12-30,Boston,554
2025-12-30T21,ISNE,ISO New England,PS,Pumped storage,69,megawatthours,2025-12-30,Boston,69
2025-12-30T21,ISNE,ISO New England,SNB,Solar with integrated battery storage,1,megawatthours,2025-12-30,Boston,1
2025-12-30T21,ISNE,ISO New England,SUN,Solar,83,megawatthours,2025-12-30,Boston,83
2025-12-30T21,ISNE,ISO New England,WAT,Hydro,691,megawatthours,2025-12-30,Boston,691
2025-12-30T21,ISNE,ISO New England,WND,Wind,1285,megawatthours,2025-12-30,Boston,1285
2025-12-30T21,PJM,"PJM Interconnection, LLC",COL,Coal,23037,megawatthours,2025-12-30,Chicago,23037
2025-12-30T21,PJM,"PJM Interconnection, LLC",NG,Natural Gas,45372,megawatthours,2025-12-30,Chicago,45372
2025-12-30T21,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32056,megawatthours,2025-12-30,Chicago,32056
2025-12-30T21,PJM,"PJM Interconnection, LLC",OIL,Petroleum,240,megawatthours,2025-12-30,Chicago,240
2025-12-30T21,PJM,"PJM Interconnection, LLC",OTH,Other,1841,megawatthours,2025-12-30,Chicago,1841
2025-12-30T21,PJM,"PJM Interconnection, LLC",SUN,Solar,5443,megawatthours,2025-12-30,Chicago,5443
2025-12-30T21,PJM,"PJM Interconnection, LLC",WAT,Hydro,1314,megawatthours,2025-12-30,Chicago,1314
2025-12-30T21,PJM,"PJM Interconnection, LLC",WND,Wind,5097,megawatthours,2025-12-30,Chicago,5097
2025-12-30T20,ISNE,ISO New England,BAT,Battery storage,9,megawatthours,2025-12-30,Boston,9
2025-12-30T20,ISNE,ISO New England,COL,Coal,5,megawatthours,2025-12-30,Boston,5
2025-12-30T20,ISNE,ISO New England,NG,Natural Gas,8147,megawatthours,2025-12-30,Boston,8147
2025-12-30T20,ISNE,ISO New England,NUC,Nuclear,3387,megawatthours,2025-12-30,Boston,3387
2025-12-30T20,ISNE,ISO New England,OIL,Petroleum,109,megawatthours,2025-12-30,Boston,109
2025-12-30T20,ISNE,ISO New England,OTH,Other,556,megawatthours,2025-12-30,Boston,556
2025-12-30T20,ISNE,ISO New England,PS,Pumped storage,6,megawatthours,2025-12-30,Boston,6
2025-12-30T20,ISNE,ISO New England,SNB,Solar with integrated battery storage,2,megawatthours,2025-12-30,Boston,2
2025-12-30T20,ISNE,ISO New England,SUN,Solar,181,megawatthours,2025-12-30,Boston,181
2025-12-30T20,ISNE,ISO New England,WAT,Hydro,698,megawatthours,2025-12-30,Boston,698
2025-12-30T20,ISNE,ISO New England,WND,Wind,1259,megawatthours,2025-12-30,Boston,1259
2025-12-30T20,PJM,"PJM Interconnection, LLC",COL,Coal,23008,megawatthours,2025-12-30,Chicago,23008
2025-12-30T20,PJM,"PJM Interconnection, LLC",NG,Natural Gas,42861,megawatthours,2025-12-30,Chicago,42861
2025-12-30T20,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32060,megawatthours,2025-12-30,Chicago,32060
2025-12-30T20,PJM,"PJM Interconnection, LLC",OIL,Petroleum,300,megawatthours,2025-12-30,Chicago,300
2025-12-30T20,PJM,"PJM Interconnection, LLC",OTH,Other,1772,megawatthours,2025-12-30,Chicago,1772
2025-12-30T20,PJM,"PJM Interconnection, LLC",SUN,Solar,7627,megawatthours,2025-12-30,Chicago,7627
2025-12-30T20,PJM,"PJM Interconnection, LLC",WAT,Hydro,762,megawatthours,2025-12-30,Chicago,762
2025-12-30T20,PJM,"PJM Interconnection, LLC",WND,Wind,5155,megawatthours,2025-12-30,Chicago,5155
2025-12-30T19,ISNE,ISO New England,BAT,Battery storage,6,megawatthours,2025-12-30,Boston,6
2025-12-30T19,ISNE,ISO New England,COL,Coal,7,megawatthours,2025-12-30,Boston,7
2025-12-30T19,ISNE,ISO New England,NG,Natural Gas,7619,megawatthours,2025-12-30,Boston,7619
2025-12-30T19,ISNE,ISO New England,NUC,Nuclear,3393,megawatthours,2025-12-30,Boston,3393
2025-12-30T19,ISNE,ISO New England,OIL,Petroleum,83,megawatthours,2025-12-30,Boston,83
2025-12-30T19,ISNE,ISO New England,OTH,Other,554,megawatthours,2025-12-30,Boston,554
2025-12-30T19,ISNE,ISO New England,PS,Pumped storage,6,megawatthours,2025-12-30,Boston,6
2025-12-30T19,ISNE,ISO New England,SNB,Solar with integrated battery storage,3,megawatthours,2025-12-30,Boston,3
2025-12-30T19,ISNE,ISO New England,SUN,Solar,288,megawatthours,2025-12-30,Boston,288
2025-12-30T19,ISNE,ISO New England,WAT,Hydro,687,megawatthours,2025-12-30,Boston,687
2025-12-30T19,ISNE,ISO New England,WND,Wind,1244,megawatthours,2025-12-30,Boston,1244
2025-12-30T19,PJM,"PJM Interconnection, LLC",COL,Coal,23436,megawatthours,2025-12-30,Chicago,23436
2025-12-30T19,PJM,"PJM Interconnection, LLC",NG,Natural Gas,43708,megawatthours,2025-12-30,Chicago,43708
2025-12-30T19,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32067,megawatthours,2025-12-30,Chicago,32067
2025-12-30T19,PJM,"PJM Interconnection, LLC",OIL,Petroleum,303,megawatthours,2025-12-30,Chicago,303
2025-12-30T19,PJM,"PJM Interconnection, LLC",OTH,Other,1781,megawatthours,2025-12-30,Chicago,1781
2025-12-30T19,PJM,"PJM Interconnection, LLC",SUN,Solar,7556,megawatthours,2025-12-30,Chicago,7556
2025-12-30T19,PJM,"PJM Interconnection, LLC",WAT,Hydro,590,megawatthours,2025-12-30,Chicago,590
2025-12-30T19,PJM,"PJM Interconnection, LLC",WND,Wind,4907,megawatthours,2025-12-30,Chicago,4907
2025-12-30T18,ISNE,ISO New England,BAT,Battery storage,3,megawatthours,2025-12-30,Boston,3
2025-12-30T18,ISNE,ISO New England,COL,Coal,13,megawatthours,2025-12-30,Boston,13
2025-12-30T18,ISNE,ISO New England,NG,Natural Gas,7486,megawatthours,2025-12-30,Boston,7486
2025-12-30T18,ISNE,ISO New England,NUC,Nuclear,3386,megawatthours,2025-12-30,Boston,3386
2025-12-30T18,ISNE,ISO New England,OIL,Petroleum,20,megawatthours,2025-12-30,Boston,20
2025-12-30T18,ISNE,ISO New England,OTH,Other,560,megawatthours,2025-12-30,Boston,560
2025-12-30T18,ISNE,ISO New England,PS,Pumped storage,6,megawatthours,2025-12-30,Boston,6
2025-12-30T18,ISNE,ISO New England,SNB,Solar with integrated battery storage,2,megawatthours,2025-12-30,Boston,2
2025-12-30T18,ISNE,ISO New England,SUN,Solar,276,megawatthours,2025-12-30,Boston,276
2025-12-30T18,ISNE,ISO New England,WAT,Hydro,694,megawatthours,2025-12-30,Boston,694
2025-12-30T18,ISNE,ISO New England,WND,Wind,1235,megawatthours,2025-12-30,Boston,1235
2025-12-30T18,PJM,"PJM Interconnection, LLC",COL,Coal,23512,megawatthours,2025-12-30,Chicago,23512
2025-12-30T18,PJM,"PJM Interconnection, LLC",NG,Natural Gas,45473,megawatthours,2025-12-30,Chicago,45473
2025-12-30T18,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32061,megawatthours,2025-12-30,Chicago,32061
2025-12-30T18,PJM,"PJM Interconnection, LLC",OIL,Petroleum,317,megawatthours,2025-12-30,Chicago,317
2025-12-30T18,PJM,"PJM Interconnection, LLC",OTH,Other,1727,megawatthours,2025-12-30,Chicago,1727
2025-12-30T18,PJM,"PJM Interconnection, LLC",SUN,Solar,7158,megawatthours,2025-12-30,Chicago,7158
2025-12-30T18,PJM,"PJM Interconnection, LLC",WAT,Hydro,596,megawatthours,2025-12-30,Chicago,596
2025-12-30T18,PJM,"PJM Interconnection, LLC",WND,Wind,4832,megawatthours,2025-12-30,Chicago,4832
2025-12-30T17,ISNE,ISO New England,BAT,Battery storage,3,megawatthours,2025-12-30,Boston,3
2025-12-30T17,ISNE,ISO New England,COL,Coal,14,megawatthours,2025-12-30,Boston,14
2025-12-30T17,ISNE,ISO New England,NG,Natural Gas,7707,megawatthours,2025-12-30,Boston,7707
2025-12-30T17,ISNE,ISO New England,NUC,Nuclear,3376,megawatthours,2025-12-30,Boston,3376
2025-12-30T17,ISNE,ISO New England,OIL,Petroleum,6,megawatthours,2025-12-30,Boston,6
2025-12-30T17,ISNE,ISO New England,OTH,Other,551,megawatthours,2025-12-30,Boston,551
2025-12-30T17,ISNE,ISO New England,PS,Pumped storage,6,megawatthours,2025-12-30,Boston,6
2025-12-30T17,ISNE,ISO New England,SNB,Solar with integrated battery storage,2,megawatthours,2025-12-30,Boston,2
2025-12-30T17,ISNE,ISO New England,SUN,Solar,329,megawatthours,2025-12-30,Boston,329
2025-12-30T17,ISNE,ISO New England,WAT,Hydro,642,megawatthours,2025-12-30,Boston,642
2025-12-30T17,ISNE,ISO New England,WND,Wind,1209,megawatthours,2025-12-30,Boston,1209
2025-12-30T17,PJM,"PJM Interconnection, LLC",COL,Coal,23625,megawatthours,2025-12-30,Chicago,23625
2025-12-30T17,PJM,"PJM Interconnection, LLC",NG,Natural Gas,46915,megawatthours,2025-12-30,Chicago,46915
2025-12-30T17,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32058,megawatthours,2025-12-30,Chicago,32058
2025-12-30T17,PJM,"PJM Interconnection, LLC",OIL,Petroleum,252,megawatthours,2025-12-30,Chicago,252
2025-12-30T17,PJM,"PJM Interconnection, LLC",OTH,Other,1933,megawatthours,2025-12-30,Chicago,1933
2025-12-30T17,PJM,"PJM Interconnection, LLC",SUN,Solar,6888,megawatthours,2025-12-30,Chicago,6888
2025-12-30T17,PJM,"PJM Interconnection, LLC",WAT,Hydro,635,megawatthours,2025-12-30,Chicago,635
2025-12-30T17,PJM,"PJM Interconnection, LLC",WND,Wind,4448,megawatthours,2025-12-30,Chicago,4448
2025-12-30T16,ISNE,ISO New England,BAT,Battery storage,1,megawatthours,2025-12-30,Boston,1
2025-12-30T16,ISNE,ISO New England,COL,Coal,13,megawatthours,2025-12-30,Boston,13
2025-12-30T16,ISNE,ISO New England,NG,Natural Gas,7586,megawatthours,2025-12-30,Boston,7586
2025-12-30T16,ISNE,ISO New England,NUC,Nuclear,3392,megawatthours,2025-12-30,Boston,3392
2025-12-30T16,ISNE,ISO New England,OIL,Petroleum,6,megawatthours,2025-12-30,Boston,6
2025-12-30T16,ISNE,ISO New England,OTH,Other,553,megawatthours,2025-12-30,Boston,553
2025-12-30T16,ISNE,ISO New England,PS,Pumped storage,6,megawatthours,2025-12-30,Boston,6
2025-12-30T16,ISNE,ISO New England,SNB,Solar with integrated battery storage,5,megawatthours,2025-12-30,Boston,5
2025-12-30T16,ISNE,ISO New England,SUN,Solar,356,megawatthours,2025-12-30,Boston,356
2025-12-30T16,ISNE,ISO New England,WAT,Hydro,635,megawatthours,2025-12-30,Boston,635
2025-12-30T16,ISNE,ISO New England,WND,Wind,1237,megawatthours,2025-12-30,Boston,1237
2025-12-30T16,PJM,"PJM Interconnection, LLC",COL,Coal,23287,megawatthours,2025-12-30,Chicago,23287
2025-12-30T16,PJM,"PJM Interconnection, LLC",NG,Natural Gas,48273,megawatthours,2025-12-30,Chicago,48273
2025-12-30T16,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32052,megawatthours,2025-12-30,Chicago,32052
2025-12-30T16,PJM,"PJM Interconnection, LLC",OIL,Petroleum,287,megawatthours,2025-12-30,Chicago,287
2025-12-30T16,PJM,"PJM Interconnection, LLC",OTH,Other,1768,megawatthours,2025-12-30,Chicago,1768
2025-12-30T16,PJM,"PJM Interconnection, LLC",SUN,Solar,6043,megawatthours,2025-12-30,Chicago,6043
2025-12-30T16,PJM,"PJM Interconnection, LLC",WAT,Hydro,857,megawatthours,2025-12-30,Chicago,857
2025-12-30T16,PJM,"PJM Interconnection, LLC",WND,Wind,4439,megawatthours,2025-12-30,Chicago,4439
2025-12-30T15,ISNE,ISO New England,BAT,Battery storage,11,megawatthours,2025-12-30,Boston,11
2025-12-30T15,ISNE,ISO New England,COL,Coal,14,megawatthours,2025-12-30,Boston,14
2025-12-30T15,ISNE,ISO New England,NG,Natural Gas,7556,megawatthours,2025-12-30,Boston,7556
2025-12-30T15,ISNE,ISO New England,NUC,Nuclear,3347,megawatthours,2025-12-30,Boston,3347
2025-12-30T15,ISNE,ISO New England,OIL,Petroleum,6,megawatthours,2025-12-30,Boston,6
2025-12-30T15,ISNE,ISO New England,OTH,Other,548,megawatthours,2025-12-30,Boston,548
2025-12-30T15,ISNE,ISO New England,PS,Pumped storage,6,megawatthours,2025-12-30,Boston,6
2025-12-30T15,ISNE,ISO New England,SNB,Solar with integrated battery storage,2,megawatthours,2025-12-30,Boston,2
2025-12-30T15,ISNE,ISO New England,SUN,Solar,268,megawatthours,2025-12-30,Boston,268
2025-12-30T15,ISNE,ISO New England,WAT,Hydro,680,megawatthours,2025-12-30,Boston,680
2025-12-30T15,ISNE,ISO New England,WND,Wind,1227,megawatthours,2025-12-30,Boston,1227
2025-12-30T15,PJM,"PJM Interconnection, LLC",COL,Coal,22497,megawatthours,2025-12-30,Chicago,22497
2025-12-30T15,PJM,"PJM Interconnection, LLC",NG,Natural Gas,49772,megawatthours,2025-12-30,Chicago,49772
2025-12-30T15,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32044,megawatthours,2025-12-30,Chicago,32044
2025-12-30T15,PJM,"PJM Interconnection, LLC",OIL,Petroleum,406,megawatthours,2025-12-30,Chicago,406
2025-12-30T15,PJM,"PJM Interconnection, LLC",OTH,Other,1761,megawatthours,2025-12-30,Chicago,1761
2025-12-30T15,PJM,"PJM Interconnection, LLC",SUN,Solar,4407,megawatthours,2025-12-30,Chicago,4407
2025-12-30T15,PJM,"PJM Interconnection, LLC",WAT,Hydro,2431,megawatthours,2025-12-30,Chicago,2431
2025-12-30T15,PJM,"PJM Interconnection, LLC",WND,Wind,4930,megawatthours,2025-12-30,Chicago,4930
2025-12-30T14,ISNE,ISO New England,BAT,Battery storage,60,megawatthours,2025-12-30,Boston,60
2025-12-30T14,ISNE,ISO New England,COL,Coal,13,megawatthours,2025-12-30,Boston,13
2025-12-30T14,ISNE,ISO New England,NG,Natural Gas,8513,megawatthours,2025-12-30,Boston,8513
2025-12-30T14,ISNE,ISO New England,NUC,Nuclear,3366,megawatthours,2025-12-30,Boston,3366
2025-12-30T14,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2025-12-30,Boston,0
2025-12-30T14,ISNE,ISO New England,OTH,Other,554,megawatthours,2025-12-30,Boston,554
2025-12-30T14,ISNE,ISO New England,PS,Pumped storage,6,megawatthours,2025-12-30,Boston,6
2025-12-30T14,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours,2025-12-30,Boston,0
2025-12-30T14,ISNE,ISO New England,SUN,Solar,123,megawatthours,2025-12-30,Boston,123
2025-12-30T14,ISNE,ISO New England,WAT,Hydro,737,megawatthours,2025-12-30,Boston,737
2025-12-30T14,ISNE,ISO New England,WND,Wind,1239,megawatthours,2025-12-30,Boston,1239
2025-12-30T14,PJM,"PJM Interconnection, LLC",COL,Coal,22032,megawatthours,2025-12-30,Chicago,22032
2025-12-30T14,PJM,"PJM Interconnection, LLC",NG,Natural Gas,51010,megawatthours,2025-12-30,Chicago,51010
2025-12-30T14,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32051,megawatthours,2025-12-30,Chicago,32051
2025-12-30T14,PJM,"PJM Interconnection, LLC",OIL,Petroleum,349,megawatthours,2025-12-30,Chicago,349
2025-12-30T14,PJM,"PJM Interconnection, LLC",OTH,Other,1982,megawatthours,2025-12-30,Chicago,1982
2025-12-30T14,PJM,"PJM Interconnection, LLC",SUN,Solar,1560,megawatthours,2025-12-30,Chicago,1560
2025-12-30T14,PJM,"PJM Interconnection, LLC",WAT,Hydro,4065,megawatthours,2025-12-30,Chicago,4065
2025-12-30T14,PJM,"PJM Interconnection, LLC",WND,Wind,5438,megawatthours,2025-12-30,Chicago,5438
2025-12-30T13,ISNE,ISO New England,BAT,Battery storage,2,megawatthours,2025-12-30,Boston,2
2025-12-30T13,ISNE,ISO New England,COL,Coal,14,megawatthours,2025-12-30,Boston,14
2025-12-30T13,ISNE,ISO New England,NG,Natural Gas,8276,megawatthours,2025-12-30,Boston,8276
2025-12-30T13,ISNE,ISO New England,NUC,Nuclear,3370,megawatthours,2025-12-30,Boston,3370
2025-12-30T13,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2025-12-30,Boston,0
2025-12-30T13,ISNE,ISO New England,OTH,Other,554,megawatthours,2025-12-30,Boston,554
2025-12-30T13,ISNE,ISO New England,PS,Pumped storage,6,megawatthours,2025-12-30,Boston,6
2025-12-30T13,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours,2025-12-30,Boston,0
2025-12-30T13,ISNE,ISO New England,SUN,Solar,11,megawatthours,2025-12-30,Boston,11
2025-12-30T13,ISNE,ISO New England,WAT,Hydro,672,megawatthours,2025-12-30,Boston,672
2025-12-30T13,ISNE,ISO New England,WND,Wind,1253,megawatthours,2025-12-30,Boston,1253
2025-12-30T13,PJM,"PJM Interconnection, LLC",COL,Coal,21220,megawatthours,2025-12-30,Chicago,21220
2025-12-30T13,PJM,"PJM Interconnection, LLC",NG,Natural Gas,49892,megawatthours,2025-12-30,Chicago,49892
2025-12-30T13,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32054,megawatthours,2025-12-30,Chicago,32054
2025-12-30T13,PJM,"PJM Interconnection, LLC",OIL,Petroleum,364,megawatthours,2025-12-30,Chicago,364
2025-12-30T13,PJM,"PJM Interconnection, LLC",OTH,Other,1950,megawatthours,2025-12-30,Chicago,1950
2025-12-30T13,PJM,"PJM Interconnection, LLC",SUN,Solar,52,megawatthours,2025-12-30,Chicago,52
2025-12-30T13,PJM,"PJM Interconnection, LLC",WAT,Hydro,4307,megawatthours,2025-12-30,Chicago,4307
2025-12-30T13,PJM,"PJM Interconnection, LLC",WND,Wind,5779,megawatthours,2025-12-30,Chicago,5779
2025-12-30T12,ISNE,ISO New England,BAT,Battery storage,5,megawatthours,2025-12-30,Boston,5
2025-12-30T12,ISNE,ISO New England,COL,Coal,14,megawatthours,2025-12-30,Boston,14
2025-12-30T12,ISNE,ISO New England,NG,Natural Gas,7562,megawatthours,2025-12-30,Boston,7562
2025-12-30T12,ISNE,ISO New England,NUC,Nuclear,3377,megawatthours,2025-12-30,Boston,3377
2025-12-30T12,ISNE,ISO New England,OIL,Petroleum,0,megawatthours,2025-12-30,Boston,0
2025-12-30T12,ISNE,ISO New England,OTH,Other,549,megawatthours,2025-12-30,Boston,549
2025-12-30T12,ISNE,ISO New England,PS,Pumped storage,3,megawatthours,2025-12-30,Boston,3
2025-12-30T12,ISNE,ISO New England,SNB,Solar with integrated battery storage,0,megawatthours,2025-12-30,Boston,0
2025-12-30T12,ISNE,ISO New England,SUN,Solar,0,megawatthours,2025-12-30,Boston,0
2025-12-30T12,ISNE,ISO New England,WAT,Hydro,615,megawatthours,2025-12-30,Boston,615
2025-12-30T12,ISNE,ISO New England,WND,Wind,1200,megawatthours,2025-12-30,Boston,1200
2025-12-30T12,PJM,"PJM Interconnection, LLC",COL,Coal,21133,megawatthours,2025-12-30,Chicago,21133
2025-12-30T12,PJM,"PJM Interconnection, LLC",NG,Natural Gas,47219,megawatthours,2025-12-30,Chicago,47219
2025-12-30T12,PJM,"PJM Interconnection, LLC",NUC,Nuclear,32057,megawatthours,2025-12-30,Chicago,32057
2025-12-30T12,PJM,"PJM Interconnection, LLC",OIL,Petroleum,353,megawatthours,2025-12-30,Chicago,353
2025-12-30T12,PJM,"PJM Interconnection, LLC",OTH,Other,1571,megawatthours,2025-12-30,Chicago,1571
2025-12-30T12,PJM,"PJM Interconnection, LLC",SUN,Solar,10,megawatthours,2025-12-30,Chicago,10
