date,respondent,class,total_renewable,total_mwh,pct_of_total
2023-09-18,ISNE,traditional,260643,281540,92.57760886552533
2023-09-18,PJM,green,92197,2138613,4.311065162327172
2023-09-18,PJM,traditional,2046416,2138613,95.68893483767282
2023-09-19,ISNE,green,40470,276377,14.643041931853954
2023-09-19,ISNE,traditional,235907,276377,85.35695806814604
2023-09-19,PJM,green,156252,2133811,7.322672907769245
2023-09-19,PJM,traditional,1977559,2133811,92.67732709223075
2023-09-20,ISNE,green,39897,261946,15.231001809533263
2023-09-20,ISNE,traditional,222049,261946,84.76899819046673
2023-09-20,PJM,green,123990,2201588,5.631843923567898
2023-09-20,PJM,traditional,2077598,2201588,94.36815607643211
2023-09-21,ISNE,green,36936,260463,14.180900934105804
2023-09-21,ISNE,traditional,223527,260463,85.81909906589419
2023-09-21,PJM,green,108416,2184787,4.962314404104381
2023-09-21,PJM,traditional,2076371,2184787,95.03768559589561
2023-09-22,ISNE,green,31743,257672,12.319149927039026
2023-09-22,ISNE,traditional,225929,257672,87.68085007296096
2023-09-22,PJM,green,124324,2181968,5.6977920849435
2023-09-22,PJM,traditional,2057644,2181968,94.3022079150565
2023-09-25,ISNE,green,32617,277178,11.767528447423677
2023-09-25,ISNE,traditional,244561,277178,88.23247155257631
2023-09-25,PJM,green,88259,2167307,4.072288789728451
2023-09-25,PJM,traditional,2079048,2167307,95.92771121027155
2023-09-26,ISNE,green,25970,274634,9.456221735109272
2023-09-26,ISNE,traditional,248664,274634,90.54377826489073
2023-09-26,PJM,green,100754,2162541,4.659056175119916
2023-09-26,PJM,traditional,2061787,2162541,95.34094382488009
2023-09-27,ISNE,green,23678,256735,9.222739400549203
2023-09-27,ISNE,traditional,233057,256735,90.7772605994508
2023-09-27,PJM,green,94397,2113851,4.465641145000286
2023-09-27,PJM,traditional,2019454,2113851,95.53435885499971
2023-09-28,ISNE,green,21710,259924,8.352441482895
2023-09-28,ISNE,traditional,238214,259924,91.647558517105
2023-09-28,PJM,green,82212,2115186,3.886750385072518
2023-09-28,PJM,traditional,2032974,2115186,96.11324961492748
2023-09-29,ISNE,green,20381,281695,7.235130194004154
2023-09-29,ISNE,traditional,261314,281695,92.76486980599584
2023-09-29,PJM,green,75132,2128384,3.530002104883329
2023-09-29,PJM,traditional,2053252,2128384,96.46999789511666
2023-10-02,ISNE,green,26116,262707,9.941113103191007
2023-10-02,ISNE,traditional,236591,262707,90.05888689680899
2023-10-02,PJM,green,89989,2246745,4.005305452999784
2023-10-02,PJM,traditional,2156756,2246745,95.99469454700021
2023-10-03,ISNE,green,30994,262117,11.824490590080003
2023-10-03,ISNE,traditional,231123,262117,88.17550940992
2023-10-03,PJM,green,110574,2280641,4.848373768602774
2023-10-03,PJM,traditional,2170067,2280641,95.15162623139723
2023-10-04,ISNE,green,24841,279269,8.895008038844269
2023-10-04,ISNE,traditional,254428,279269,91.10499196115573
2023-10-04,PJM,green,159751,2298788,6.949357661515547
2023-10-04,PJM,traditional,2139037,2298788,93.05064233848445
2023-10-05,ISNE,green,26371,269578,9.782326450971517
2023-10-05,ISNE,traditional,243207,269578,90.21767354902848
2023-10-05,PJM,green,121552,2191975,5.545318719419702
2023-10-05,PJM,traditional,2070423,2191975,94.4546812805803
2023-10-06,ISNE,green,29430,272990,10.780614674530202
2023-10-06,ISNE,traditional,243560,272990,89.2193853254698
2023-10-06,PJM,green,156423,2116233,7.391577392470489
2023-10-06,PJM,traditional,1959810,2116233,92.6084226075295
2023-10-09,ISNE,green,31222,230972,13.517655819753044
2023-10-09,ISNE,traditional,199750,230972,86.48234418024697
2023-10-09,PJM,green,115443,1936332,5.961942476806663
2023-10-09,PJM,traditional,1820889,1936332,94.03805752319334
2023-10-10,ISNE,green,25712,237581,10.822414250297793
2023-10-10,ISNE,traditional,211869,237581,89.1775857497022
2023-10-10,PJM,green,129612,1969013,6.5825873165895805
2023-10-10,PJM,traditional,1839401,1969013,93.41741268341042
2023-10-11,ISNE,green,23402,237406,9.85737512952495
2023-10-11,ISNE,traditional,214004,237406,90.14262487047505
2023-10-11,PJM,green,99563,1939727,5.1328357031685385
2023-10-11,PJM,traditional,1840164,1939727,94.86716429683146
2023-10-12,ISNE,green,24845,232198,10.69991989595087
2023-10-12,ISNE,traditional,207353,232198,89.30008010404913
2023-10-12,PJM,green,123718,1951423,6.339886329104454
2023-10-12,PJM,traditional,1827705,1951423,93.66011367089556
2023-10-13,ISNE,green,37684,243533,15.473878283435921
2023-10-13,ISNE,traditional,205849,243533,84.52612171656409
2023-10-13,PJM,green,168504,1946433,8.657066541720162
2023-10-13,PJM,traditional,1777929,1946433,91.34293345827984
2023-10-16,ISNE,green,25275,262634,9.623658779899023
2023-10-16,ISNE,traditional,237359,262634,90.37634122010097
2023-10-16,PJM,green,110307,1953325,5.647140132850397
2023-10-16,PJM,traditional,1843018,1953325,94.3528598671496
2023-10-17,ISNE,green,19637,271102,7.243399163414509
2023-10-17,ISNE,traditional,251465,271102,92.75660083658549
2023-10-17,PJM,green,66809,1911851,3.494466880525731
2023-10-17,PJM,traditional,1845042,1911851,96.50553311947428
2023-10-18,ISNE,green,18887,264235,7.147804038072171
2023-10-18,ISNE,traditional,245348,264235,92.85219596192783
2023-10-18,PJM,green,161015,1907611,8.440662168544845
2023-10-18,PJM,traditional,1746596,1907611,91.55933783145515
2023-10-19,ISNE,green,23713,251613,9.424393811130585
2023-10-19,ISNE,traditional,227900,251613,90.57560618886941
2023-10-19,PJM,green,146571,1934560,7.576451492845919
2023-10-19,PJM,traditional,1787989,1934560,92.42354850715408
2023-10-20,ISNE,green,26924,258197,10.42769668121628
2023-10-20,ISNE,traditional,231273,258197,89.57230331878372
2023-10-20,PJM,green,146322,1930846,7.578128965230785
2023-10-20,PJM,traditional,1784524,1930846,92.42187103476921
2023-10-23,ISNE,green,37788,252053,14.992084997996452
2023-10-23,ISNE,traditional,214265,252053,85.00791500200354
2023-10-23,PJM,green,179178,1951995,9.17922433202954
2023-10-23,PJM,traditional,1772817,1951995,90.82077566797047
2023-10-24,ISNE,green,35364,264917,13.34908669507808
2023-10-24,ISNE,traditional,229553,264917,86.65091330492191
2023-10-24,PJM,green,205912,1961906,10.495507939728
2023-10-24,PJM,traditional,1755994,1961906,89.504492060272
2023-10-25,ISNE,green,44623,259516,17.19470090476117
2023-10-25,ISNE,traditional,214893,259516,82.80529909523882
2023-10-25,PJM,green,170488,1964297,8.679339224160094
2023-10-25,PJM,traditional,1793809,1964297,91.3206607758399
2023-10-26,ISNE,green,34310,271300,12.646516771102101
2023-10-26,ISNE,traditional,236990,271300,87.3534832288979
2023-10-26,PJM,green,185013,1966239,9.409486842647308
2023-10-26,PJM,traditional,1781226,1966239,90.59051315735269
2023-10-27,ISNE,green,32989,264991,12.449102044975112
2023-10-27,ISNE,traditional,232002,264991,87.55089795502488
2023-10-27,PJM,green,171528,1937266,8.854127414614203
2023-10-27,PJM,traditional,1765738,1937266,91.1458725853858
2023-10-30,ISNE,green,28266,273196,10.346417956339039
2023-10-30,ISNE,traditional,244930,273196,89.65358204366096
2023-10-30,PJM,green,146356,2011807,7.274852905870195
2023-10-30,PJM,traditional,1865451,2011807,92.7251470941298
2023-10-31,ISNE,green,33577,252255,13.310737150898891
2023-10-31,ISNE,traditional,218678,252255,86.68926284910111
2023-10-31,PJM,green,155824,2128871,7.319560461859831
2023-10-31,PJM,traditional,1973047,2128871,92.68043953814016
2023-11-01,ISNE,green,29085,245876,11.829133384307537
2023-11-01,ISNE,traditional,216791,245876,88.17086661569246
2023-11-01,PJM,green,136187,2256027,6.036585555048765
2023-11-01,PJM,traditional,2119840,2256027,93.96341444495123
2023-11-02,ISNE,green,35454,244866,14.478939501604959
2023-11-02,ISNE,traditional,209412,244866,85.52106049839504
2023-11-02,PJM,green,194346,2110878,9.206879791252739
2023-11-02,PJM,traditional,1916532,2110878,90.79312020874725
2023-11-03,ISNE,green,39578,230736,17.15293668954996
2023-11-03,ISNE,traditional,191158,230736,82.84706331045004
2023-11-03,PJM,green,230717,2186968,10.549628526800575
2023-11-03,PJM,traditional,1956251,2186968,89.45037147319943
2023-11-06,ISNE,green,26020,240513,10.818542033070976
2023-11-06,ISNE,traditional,214493,240513,89.18145796692902
2023-11-06,PJM,green,223102,2076677,10.743221020890587
2023-11-06,PJM,traditional,1853575,2076677,89.25677897910941
2023-11-07,ISNE,green,38865,245766,15.81382290471424
2023-11-07,ISNE,traditional,206901,245766,84.18617709528576
2023-11-07,PJM,green,151903,2048654,7.414770869068178
2023-11-07,PJM,traditional,1896751,2048654,92.58522913093182
2023-11-08,ISNE,green,44164,260765,16.936321975725267
2023-11-08,ISNE,traditional,216601,260765,83.06367802427474
2023-11-08,PJM,green,190103,2060133,9.227705201557376
2023-11-08,PJM,traditional,1870030,2060133,90.77229479844262
2023-11-09,ISNE,green,24168,275706,8.765859284890427
2023-11-09,ISNE,traditional,251538,275706,91.23414071510958
2023-11-09,PJM,green,174846,2037054,8.583277615615492
2023-11-09,PJM,traditional,1862208,2037054,91.41672238438451
2023-11-13,ISNE,green,23593,271619,8.686063935144448
2023-11-13,ISNE,traditional,248026,271619,91.31393606485555
2023-11-13,PJM,green,159170,2136385,7.450436133936533
2023-11-13,PJM,traditional,1977215,2136385,92.54956386606347
2023-11-14,ISNE,green,24597,266215,9.23952444452792
2023-11-14,ISNE,traditional,241618,266215,90.76047555547207
2023-11-14,PJM,green,133541,2109004,6.331946264682287
2023-11-14,PJM,traditional,1975463,2109004,93.66805373531771
2023-11-15,ISNE,green,30438,274339,11.095032058876061
2023-11-15,ISNE,traditional,243901,274339,88.90496794112394
2023-11-15,PJM,green,146784,2155056,6.811145510835913
2023-11-15,PJM,traditional,2008272,2155056,93.18885448916409
2023-11-16,ISNE,green,31040,260165,11.930890012107701
2023-11-16,ISNE,traditional,229125,260165,88.0691099878923
2023-11-16,PJM,green,190474,2082033,9.1484621041069
2023-11-16,PJM,traditional,1891559,2082033,90.8515378958931
2023-11-17,ISNE,green,39598,247246,16.01562815980845
2023-11-17,ISNE,traditional,207648,247246,83.98437184019156
2023-11-17,PJM,green,151742,2078741,7.299706889891526
2023-11-17,PJM,traditional,1926999,2078741,92.70029311010848
2023-11-20,ISNE,green,35654,255007,13.981576976318296
2023-11-20,ISNE,traditional,219353,255007,86.0184230236817
2023-11-20,PJM,green,207983,2250636,9.241076744529101
2023-11-20,PJM,traditional,2042653,2250636,90.7589232554709
2023-11-21,ISNE,green,28345,263811,10.744434462550842
2023-11-21,ISNE,traditional,235466,263811,89.25556553744916
2023-11-21,PJM,green,175937,2308409,7.621569661182226
2023-11-21,PJM,traditional,2132472,2308409,92.37843033881778
2023-11-22,ISNE,green,32907,251527,13.082889709653436
2023-11-22,ISNE,traditional,218620,251527,86.91711029034657
2023-11-22,PJM,green,137544,2230000,6.167892376681614
2023-11-22,PJM,traditional,2092456,2230000,93.83210762331838
2023-11-27,ISNE,green,39281,235054,16.711479064385205
2023-11-27,ISNE,traditional,195773,235054,83.2885209356148
2023-11-27,PJM,green,251447,2417845,10.399632730799533
2023-11-27,PJM,traditional,2166398,2417845,89.60036726920046
2023-11-28,ISNE,green,41052,243053,16.890143302078148
2023-11-28,ISNE,traditional,202001,243053,83.10985669792186
2023-11-28,PJM,green,181568,2585002,7.02390172231975
2023-11-28,PJM,traditional,2403434,2585002,92.97609827768025
2023-11-29,ISNE,green,38964,248397,15.68617978478001
2023-11-29,ISNE,traditional,209433,248397,84.31382021521999
2023-11-29,PJM,green,204378,2642919,7.733040626670738
2023-11-29,PJM,traditional,2438541,2642919,92.26695937332926
2023-11-30,ISNE,green,36046,243720,14.789922862301
2023-11-30,ISNE,traditional,207674,243720,85.210077137699
2023-11-30,PJM,green,227970,2456913,9.27871682880102
2023-11-30,PJM,traditional,2228943,2456913,90.72128317119899
2023-12-01,ISNE,green,31390,263163,11.927968597409212
2023-12-01,ISNE,traditional,231773,263163,88.0720314025908
2023-12-01,PJM,green,111127,2382281,4.664730986814738
2023-12-01,PJM,traditional,2271154,2382281,95.33526901318527
2023-12-04,ISNE,green,29474,255458,11.537708742728746
2023-12-04,ISNE,traditional,225984,255458,88.46229125727125
2023-12-04,PJM,green,94014,2339355,4.018800053861
2023-12-04,PJM,traditional,2245341,2339355,95.981199946139
2023-12-05,ISNE,green,28316,275163,10.290627737014061
2023-12-05,ISNE,traditional,246847,275163,89.70937226298594
2023-12-05,PJM,green,110678,2423864,4.566180280741824
2023-12-05,PJM,traditional,2313186,2423864,95.43381971925817
2023-12-06,ISNE,green,30454,289968,10.50253821111295
2023-12-06,ISNE,traditional,259514,289968,89.49746178888705
2023-12-06,PJM,green,151740,2447104,6.200798985249503
2023-12-06,PJM,traditional,2295364,2447104,93.7992010147505
2023-12-07,ISNE,green,32743,303509,10.78814796266338
2023-12-07,ISNE,traditional,270766,303509,89.21185203733661
2023-12-07,PJM,green,227114,2470548,9.19285923608851
2023-12-07,PJM,traditional,2243434,2470548,90.80714076391149
2023-12-08,ISNE,green,31563,274634,11.492750351376742
2023-12-08,ISNE,traditional,243071,274634,88.50724964862326
2023-12-08,PJM,green,235254,2330347,10.095234744010227
2023-12-08,PJM,traditional,2095093,2330347,89.90476525598977
2023-12-11,ISNE,green,40502,282503,14.336838900825832
2023-12-11,ISNE,traditional,242001,282503,85.66316109917416
2023-12-11,PJM,green,137961,2411272,5.721503007541248
2023-12-11,PJM,traditional,2273311,2411272,94.27849699245876
2023-12-12,ISNE,green,42395,260588,16.26897631510277
2023-12-12,ISNE,traditional,218193,260588,83.73102368489724
2023-12-12,PJM,green,202948,2469298,8.218854103473943
2023-12-12,PJM,traditional,2266350,2469298,91.78114589652606
2023-12-13,ISNE,green,47784,266477,17.931753960004052
2023-12-13,ISNE,traditional,218693,266477,82.06824603999596
2023-12-13,PJM,green,119625,2473099,4.837048577513476
2023-12-13,PJM,traditional,2353474,2473099,95.16295142248651
2023-12-14,ISNE,green,43727,281643,15.525683223087384
2023-12-14,ISNE,traditional,237916,281643,84.47431677691262
2023-12-14,PJM,green,143108,2482509,5.764651809922945
2023-12-14,PJM,traditional,2339401,2482509,94.23534819007705
2023-12-15,ISNE,green,51292,267889,19.146736148180775
2023-12-15,ISNE,traditional,216597,267889,80.85326385181922
2023-12-15,PJM,green,184348,2412023,7.642879027272957
2023-12-15,PJM,traditional,2227675,2412023,92.35712097272705
2023-12-18,ISNE,green,43212,254535,16.976840120219222
2023-12-18,ISNE,traditional,211323,254535,83.02315987978078
2023-12-18,PJM,green,274496,2375940,11.553153699167487
2023-12-18,PJM,traditional,2101444,2375940,88.44684630083252
2023-12-19,ISNE,green,33943,252209,13.45828261481549
2023-12-19,ISNE,traditional,218266,252209,86.54171738518451
2023-12-19,PJM,green,192920,2541211,7.591656104117289
2023-12-19,PJM,traditional,2348291,2541211,92.40834389588272
2023-12-20,ISNE,green,42532,276083,15.405512110488512
2023-12-20,ISNE,traditional,233551,276083,84.59448788951148
2023-12-20,PJM,green,178922,2557748,6.9952942979527295
2023-12-20,PJM,traditional,2378826,2557748,93.00470570204727
2023-12-21,ISNE,green,50794,271372,18.717480064266027
2023-12-21,ISNE,traditional,220578,271372,81.28251993573397
2023-12-21,PJM,green,115530,2468836,4.679533188919799
2023-12-21,PJM,traditional,2353306,2468836,95.32046681108021
2023-12-22,ISNE,green,39206,270104,14.51514972010781
2023-12-22,ISNE,traditional,230898,270104,85.48485027989219
2023-12-22,PJM,green,122520,2374467,5.159894831134735
2023-12-22,PJM,traditional,2251947,2374467,94.84010516886526
2023-12-26,ISNE,green,34005,245655,13.8425841118642
2023-12-26,ISNE,traditional,211650,245655,86.1574158881358
2023-12-26,PJM,green,132671,2127340,6.236473718352496
2023-12-26,PJM,traditional,1994669,2127340,93.7635262816475
2023-12-27,ISNE,green,33250,259547,12.810781862244603
2023-12-27,ISNE,traditional,226297,259547,87.1892181377554
2023-12-27,PJM,green,148591,2222446,6.685921727682022
2023-12-27,PJM,traditional,2073855,2222446,93.31407827231799
2023-12-28,ISNE,green,38628,267788,14.42484353294397
2023-12-28,ISNE,traditional,229160,267788,85.57515646705602
2023-12-28,PJM,green,149082,2236471,6.665948272971123
2023-12-28,PJM,traditional,2087389,2236471,93.33405172702888
2023-12-29,ISNE,green,32111,256498,12.519005996148119
2023-12-29,ISNE,traditional,224387,256498,87.48099400385189
2023-12-29,PJM,green,141868,2245512,6.317846442147715
2023-12-29,PJM,traditional,2103644,2245512,93.68215355785229
2024-01-02,ISNE,green,37476,282131,13.283191141703677
2024-01-02,ISNE,traditional,244655,282131,86.71680885829632
2024-01-02,PJM,green,209690,2420391,8.663476273048445
2024-01-02,PJM,traditional,2210701,2420391,91.33652372695155
2024-01-03,ISNE,green,31959,290845,10.988327115817704
2024-01-03,ISNE,traditional,258886,290845,89.01167288418229
2024-01-03,PJM,green,121939,2471845,4.933116760961954
2024-01-03,PJM,traditional,2349906,2471845,95.06688323903805
2024-01-04,ISNE,green,35158,271995,12.925972903913674
2024-01-04,ISNE,traditional,236837,271995,87.07402709608633
2024-01-04,PJM,green,115154,2505856,4.595395745006896
2024-01-04,PJM,traditional,2390702,2505856,95.4046042549931
2024-01-05,ISNE,green,42621,283997,15.007552896685528
2024-01-05,ISNE,traditional,241376,283997,84.99244710331448
2024-01-05,PJM,green,123652,2539412,4.869316203908621
2024-01-05,PJM,traditional,2415760,2539412,95.13068379609138
2024-01-08,ISNE,green,44171,278546,15.857703934000128
2024-01-08,ISNE,traditional,234375,278546,84.14229606599987
2024-01-08,PJM,green,176765,2453939,7.203316789863155
2024-01-08,PJM,traditional,2277174,2453939,92.79668321013685
2024-01-09,ISNE,green,36900,290795,12.689351605082619
2024-01-09,ISNE,traditional,253895,290795,87.31064839491738
2024-01-09,PJM,green,246927,2473616,9.982430579362358
2024-01-09,PJM,traditional,2226689,2473616,90.01756942063764
2024-01-10,ISNE,green,48820,259176,18.836620674753835
2024-01-10,ISNE,traditional,210356,259176,81.16337932524617
2024-01-10,PJM,green,241885,2435929,9.929887119041647
2024-01-10,PJM,traditional,2194044,2435929,90.07011288095835
2024-01-11,ISNE,green,42526,263077,16.164849074605534
